TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY FL PACK C3+CN3+M+C+P x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68805,0,0,0,0,0,0,0,0,0,0,0,0,0,37,21,5,8,8,4,28,123,48,6,4, 4.00 , -   , 292.00 , -   , 10.00 , -   , 58.00 ,
PACK,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,EUCERIN HY FL PACK GEL H B+MIST x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68806,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,3,2,1,0,5,14,4,1, 1.00 , -   , 113.00 , -   , 5.00 , -   , 19.00 ,
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,EUCERIN HY FL PACK GEL H B+MIST x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68806,0,0,0,0,0,0,0,0,0,0,0,0,3,854,1183,229,150,91,58,38,35,112,19,16, 16.00 , -   ," 2,788.00 ", -   , 35.00 , -   , 147.00 ,
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,CAPITAL SOLEIL FL UV ADTF50 40ML x 1                         ,CAPITAL SOLEIL (VCY)     ,CAPITAL SOLEIL (VCY)     ,VICHY             ,POPULAR                  ,68808,0,0,0,0,0,0,0,0,0,0,0,0,0,158,557,760,804,1158,2435,1532,2464,2191,2596,1471," 1,471.00 ", -   ," 16,126.00 ", -   ," 4,067.00 ", -   ," 6,258.00 ",
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,CAPITAL SOLEIL FL UV ADTF50 40ML x 1                         ,CAPITAL SOLEIL (VCY)     ,CAPITAL SOLEIL (VCY)     ,VICHY             ,POPULAR                  ,68808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5,10,3,7, 7.00 , -   , 31.00 , -   , 10.00 , -   , 20.00 ,
MANOS,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83D1&,PH Body,PH Hand Care,NO,EUCERIN UREA CR.MANOS 5% 75ML x 1                            ,EUCERIN UREA (BEI)       ,EUCERIN UREA (BEI)       ,BEIERSDORF        ,POPULAR                  ,68809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,42,90,127,45,114,78,55,142, 142.00 , -   , 774.00 , -   , 197.00 , -   , 275.00 ,
MANOS,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,83D1&,PH Body,PH Hand Care,NO,EUCERIN UREA CR.MANOS 5% 75ML x 1                            ,EUCERIN UREA (BEI)       ,EUCERIN UREA (BEI)       ,BEIERSDORF        ,POPULAR                  ,68809,0,0,0,0,0,0,0,0,0,0,0,0,401,750,2377,2618,3238,2926,3291,3138,2538,3186,2098,1920," 1,920.00 ", -   ," 28,481.00 ", -   ," 4,018.00 ", -   ," 7,204.00 ",
PACK,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMO PACK GL+STE+CM+PS x 1                          ,EUCERIN DERMO PACK (BEI) ,EUCERIN DERMO PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68834,0,0,0,0,0,0,0,0,0,0,0,0,1,474,1034,199,100,47,12,6,259,295,65,17, 17.00 , -   ," 2,509.00 ", -   , 82.00 , -   , 377.00 ,
PACK,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,EUCERIN DERMO PACK GL+STE+CM+PS x 1                          ,EUCERIN DERMO PACK (BEI) ,EUCERIN DERMO PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68834,0,0,0,0,0,0,0,0,0,0,0,0,0,59,22,3,6,12,1,0,0,0,0,0, -   , -   , 103.00 , -   , -   , -   , -   ,
PACK,DIRECTO,ROSTRO,PIEL GRASA,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN HY FL PACK SPM3XE+GSFOC x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68835,0,0,0,0,0,0,0,0,0,0,0,0,0,143,311,138,99,57,36,16,16,31,11,10, 10.00 , -   , 868.00 , -   , 21.00 , -   , 52.00 ,
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,83A1D,PH Face,PH Acne,PH Acne Care,EUCERIN HY FL PACK GHB3XE+GSFOC x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68836,181,239,533,146,68,31,21,21,15,37,3,0,11,1202,1329,393,467,151,75,57,20,69,7,4, 4.00 , -   ," 3,785.00 "," 1,295.00 ", 11.00 , 3.00 , 80.00 ,
PACK,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,83A1D,PH Face,PH Acne,PH Acne Care,EUCERIN HY FL PACK GHB3XE+GSFOC x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,68836,0,8,1,0,0,0,0,0,0,13,4,0,3,140,13,12,1,9,0,7,9,17,0,0, -   , -   , 211.00 , 26.00 , -   , 4.00 , 17.00 ,
PACK,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A4Z,PH Face,PH Face Care excl. Acne,PH Moisture,EUCERIN HY FL PACK SPM+GC OCF50 x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,69164,0,0,0,0,0,0,0,24,264,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 359.00 , -   , -   , -   ,
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82A4Z,PH Face,PH Face Care excl. Acne,PH Moisture,EUCERIN HY FL PACK SPM+GC OCF50 x 1                          ,EUCERIN HY FL PACK (BEI) ,EUCERIN HY FL PACK (BEI) ,BEIERSDORF        ,POPULAR                  ,69164,0,0,0,0,0,0,0,81,950,2893,309,167,94,76,62,20,26,37,32,22,32,55,15,4, 4.00 , 167.00 , 475.00 ," 4,400.00 ", 19.00 , 476.00 , 74.00 ,
LOCIÓN,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,CETAPHIL HUMECTANT LOCION 237ML x 1                          ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,69190,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,148,69,116,138,258,180,148,186, 186.00 , -   ," 1,262.00 ", -   , 334.00 , -   , 514.00 ,
LOCIÓN,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,CETAPHIL HUMECTANT LOCION 237ML x 1                          ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,69190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,13,8,5,4,14,3, 3.00 , -   , 57.00 , -   , 17.00 , -   , 21.00 ,
CREMA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,CETAPHIL HUMECTANT CREMA 250G x 1                            ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,69191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,77,192,701,364,1400,592,591,575, 575.00 , -   ," 4,515.00 ", -   ," 1,166.00 ", -   ," 1,758.00 ",
CREMA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,CETAPHIL HUMECTANT CREMA 250G x 1                            ,CETAPHIL HUMECTANT (GLD) ,CETAPHIL HUMECTANT (GLD) ,GALDERMA          ,POPULAR                  ,69191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,7,13,43,4,41,10, 10.00 , -   , 124.00 , -   , 51.00 , -   , 55.00 ,
SPRAY,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1Z,PH Body,PH Body Care,NO,CETAPHIL OPT HYD SP SER CORPO 207ML x 1                      ,CETAPHIL OPT HYD (GLD)   ,CETAPHIL OPT HYD (GLD)   ,GALDERMA          ,POPULAR                  ,69192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0, -   , -   , 4.00 , -   , 3.00 , -   , 3.00 ,
SPRAY,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1Z,PH Body,PH Body Care,NO,CETAPHIL OPT HYD SP SER CORPO 207ML x 1                      ,CETAPHIL OPT HYD (GLD)   ,CETAPHIL OPT HYD (GLD)   ,GALDERMA          ,POPULAR                  ,69192,0,0,0,0,0,0,0,0,0,0,0,0,1,20,34,48,127,46,39,48,299,146,200,51, 51.00 , -   ," 1,059.00 ", -   , 251.00 , -   , 397.00 ,
CREMA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,CETAPHIL PRO AR CC CR H F C F30 50ML x 1                     ,CETAPHIL PRO AR CC (GLD) ,CETAPHIL PRO AR CC (GLD) ,GALDERMA          ,POPULAR                  ,69193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,167,259,296,365,401,440,383,350,313, 313.00 , -   ," 3,000.00 ", -   , 663.00 , -   ," 1,046.00 ",
CREMA,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,CETAPHIL PRO AR CC CR H F C F30 50ML x 1                     ,CETAPHIL PRO AR CC (GLD) ,CETAPHIL PRO AR CC (GLD) ,GALDERMA          ,POPULAR                  ,69193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,11,18,7,21,9,3, 3.00 , -   , 92.00 , -   , 12.00 , -   , 33.00 ,
CREMA,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,CETAPHIL PRO AR CC CR HID FACIA 50ML x 1                     ,CETAPHIL PRO AR CC (GLD) ,CETAPHIL PRO AR CC (GLD) ,GALDERMA          ,POPULAR                  ,69194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,16,39,19,12,31,20, 20.00 , -   , 179.00 , -   , 51.00 , -   , 63.00 ,
CREMA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,CETAPHIL PRO AR CC CR HID FACIA 50ML x 1                     ,CETAPHIL PRO AR CC (GLD) ,CETAPHIL PRO AR CC (GLD) ,GALDERMA          ,POPULAR                  ,69194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,171,226,377,449,563,528,553,504,449, 449.00 , -   ," 3,848.00 ", -   , 953.00 , -   ," 1,506.00 ",
LIMPIEZA,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,CETAPHIL PRO AR CC ESPU LIMP PS 236ML x 1                    ,CETAPHIL PRO AR CC (GLD) ,CETAPHIL PRO AR CC (GLD) ,GALDERMA          ,POPULAR                  ,69195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,16,11,20,15,15,37,5, 5.00 , -   , 136.00 , -   , 42.00 , -   , 57.00 ,
LIMPIEZA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,83A3Z,PH Face,PH Acne,PH Acne Cleansing,CETAPHIL PRO AR CC ESPU LIMP PS 236ML x 1                    ,CETAPHIL PRO AR CC (GLD) ,CETAPHIL PRO AR CC (GLD) ,GALDERMA          ,POPULAR                  ,69195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,214,368,503,619,776,726,696,774,661, 661.00 , -   ," 5,400.00 ", -   ," 1,435.00 ", -   ," 2,131.00 ",
VITC,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ISDINCEUTICS SER FLA-C FO 5.3ML x 1                          ,ISDINCEUTICS (ISD)       ,ISDINCEUTICS (ISD)       ,ISDIN             ,POPULAR                  ,69213,0,0,0,0,0,0,0,0,0,0,0,0,0,73,562,657,673,531,552,478,439,358,325,271, 271.00 , -   ," 4,919.00 ", -   , 596.00 , -   , 954.00 ,
VITC,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ISDINCEUTICS SER FLA-C FO 5.3ML x 1                          ,ISDINCEUTICS (ISD)       ,ISDINCEUTICS (ISD)       ,ISDIN             ,POPULAR                  ,69213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,5,6,3,1,3, 3.00 , -   , 28.00 , -   , 4.00 , -   , 7.00 ,
REAFIRMANTE,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F2B,PH Body,PH Body Care,NO,WOMAN CR REAFIRMA 200ML x 1                                  ,WOMAN (ISD)              ,WOMAN (ISD)              ,ISDIN             ,POPULAR                  ,69214,0,0,0,0,0,0,0,0,0,0,0,0,0,433,915,868,874,1210,1318,1481,1628,2287,1413,1032," 1,032.00 ", -   ," 13,459.00 ", -   ," 2,445.00 ", -   ," 4,732.00 ",
REAFIRMANTE,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F2B,PH Body,PH Body Care,NO,WOMAN CR REAFIRMA 200ML x 1                                  ,WOMAN (ISD)              ,WOMAN (ISD)              ,ISDIN             ,POPULAR                  ,69214,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,6,8,5,11,11,3,41,17,8, 8.00 , -   , 134.00 , -   , 25.00 , -   , 66.00 ,
OIL CONTROL,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS OIL CORR GEL CRE F50+ 50ML x 1                     ,ANTHELIOS OIL CORR (LRP) ,ANTHELIOS OIL CORR (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69217,0,0,0,0,0,0,0,0,0,158,70,32,25,31,219,3099,1483,3926,1334,1379,1034,1746,987,1000," 1,000.00 ", 32.00 ," 16,263.00 ", 260.00 ," 1,987.00 ", 102.00 ," 3,733.00 ",
OIL CONTROL,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS OIL CORR GEL CRE F50+ 50ML x 1                     ,ANTHELIOS OIL CORR (LRP) ,ANTHELIOS OIL CORR (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,37,219,103,83,91,216,56,92, 92.00 , -   , 933.00 , -   , 148.00 , -   , 364.00 ,
PIGMENT,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS PIG CORR CR C/ME F50+ 50ML x 1                     ,ANTHELIOS PIG CORR (LRP) ,ANTHELIOS PIG CORR (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,77,4,3,6,13,8,13, 13.00 , -   , 127.00 , -   , 21.00 , -   , 34.00 ,
PIGMENT,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS PIG CORR CR C/ME F50+ 50ML x 1                     ,ANTHELIOS PIG CORR (LRP) ,ANTHELIOS PIG CORR (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1383,727,1861,1161,1288,678,827,803,714, 714.00 , -   ," 9,491.00 ", -   ," 1,517.00 ", -   ," 2,344.00 ",
GEL-CREMA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,CLEANANCE CR COMEDOMED 15ML x 1                              ,CLEANANCE (P.F)          ,CLEANANCE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,69229,0,0,0,0,0,0,0,0,0,0,0,0,251,804,873,669,539,1024,701,749,505,498,556,457, 457.00 , -   ," 7,626.00 ", -   ," 1,013.00 ", -   ," 1,511.00 ",
GEL-CREMA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1A,PH Face,PH Acne,PH Acne Care,CLEANANCE CR COMEDOMED 15ML x 1                              ,CLEANANCE (P.F)          ,CLEANANCE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,69229,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,20,13,13,18,5,6,23,6,12, 12.00 , -   , 132.00 , -   , 18.00 , -   , 41.00 ,
LECHE,DIRECTO,CUERPO,BABY,no incluir,88B1&,NULL,NULL,NULL,URIAGE BEBE LECHE HIDRAT 500ML x 1                           ,URIAGE BEBE (URG)        ,URIAGE BEBE (URG)        ,URIAGE            ,POPULAR                  ,69236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,99,98,152,85,113,87,79,81,66, 66.00 , -   , 907.00 , -   , 147.00 , -   , 226.00 ,
UREA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1C,PH Body,PH Body Care,NO,ALLERGIKA LO C LI UR F 5% 200ML x 1                          ,ALLERGIKA (AIK)          ,ALLERGIKA (AIK)          ,ALLERGIKA CHILE   ,POPULAR                  ,69591,1,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0, -   , -   , 1.00 , 6.00 , -   , -   , -   ,
MICELAR,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,DERMATOPIC AGUA MICELAR 250ML x 1                            ,DERMATOPIC (DUT)         ,DERMATOPIC (DUT)         ,DEUTSCHE PHARMA   ,POPULAR                  ,69597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,35,57,96,117,41,82,45,52, 52.00 , -   , 566.00 , -   , 97.00 , -   , 179.00 ,
SIN TIPO,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,QUERATOL 10 C G HID CORP 290ML x 1                           ,QUERATOL 10 (DUT)        ,QUERATOL 10 (DUT)        ,DEUTSCHE PHARMA   ,POPULAR                  ,69598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,1,2,35, 35.00 , -   , 59.00 , -   , 37.00 , -   , 38.00 ,
SIN TIPO,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,QUERATOL 10 C G HID CORP 290ML x 1                           ,QUERATOL 10 (DUT)        ,QUERATOL 10 (DUT)        ,DEUTSCHE PHARMA   ,POPULAR                  ,69598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,44,55,88,122,112,142,158,162,134, 134.00 , -   ," 1,032.00 ", -   , 296.00 , -   , 454.00 ,
PACK,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,VITAGNI PACK GCD+CN+GCCO x 1                                 ,VITAGNI PACK (DUT)       ,VITAGNI PACK (DUT)       ,DEUTSCHE PHARMA   ,POPULAR                  ,69599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,49,45,26,35,15,20,45,28,10, 10.00 , -   , 354.00 , -   , 38.00 , -   , 83.00 ,
PACK,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,ISDINCEUTICS PACK SHC+LM+K-OX x 1                            ,ISDINCEUTICS PACK (ISD)  ,ISDINCEUTICS PACK (ISD)  ,ISDIN             ,POPULAR                  ,69628,0,0,0,0,0,0,0,0,44,1372,188,90,62,41,54,15,11,10,7,3,4,17,3,7, 7.00 , 90.00 , 234.00 ," 1,694.00 ", 10.00 , 278.00 , 27.00 ,
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIO UVMUNE400 FLU COL F50+ 50ML x 1                     ,ANTHELIO UVMUNE400 (LRP) ,ANTHELIO UVMUNE400 (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69632,0,0,0,0,0,0,0,0,0,1932,3574,897,1004,805,983,872,3730,4696,5051,7069,5202,7624,3485,5081," 5,081.00 ", 897.00 ," 45,602.00 "," 6,403.00 "," 8,566.00 "," 4,471.00 "," 16,190.00 ",
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIO UVMUNE400 FLU COL F50+ 50ML x 1                     ,ANTHELIO UVMUNE400 (LRP) ,ANTHELIO UVMUNE400 (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,224,206,160,218,337,85,61, 61.00 , -   ," 1,331.00 ", -   , 146.00 , -   , 483.00 ,
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIO UVMUNE400 FLU INV F50+ 50ML x 1                     ,ANTHELIO UVMUNE400 (LRP) ,ANTHELIO UVMUNE400 (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,224,199,29,172,204,117,112, 112.00 , -   ," 1,094.00 ", -   , 229.00 , -   , 433.00 ,
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIO UVMUNE400 FLU INV F50+ 50ML x 1                     ,ANTHELIO UVMUNE400 (LRP) ,ANTHELIO UVMUNE400 (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,1237,6966,10138,9937,12278,7057,13174,6434,13733," 13,733.00 ", -   ," 81,330.00 ", -   ," 20,167.00 ", -   ," 33,341.00 ",
AP,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS PIG CORR CR C/LI F50+ 50ML x 1                     ,ANTHELIOS PIG CORR (LRP) ,ANTHELIOS PIG CORR (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1476,997,2008,1476,1617,729,878,824,728, 728.00 , -   ," 10,792.00 ", -   ," 1,552.00 ", -   ," 2,430.00 ",
AP,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,ANTHELIOS PIG CORR CR C/LI F50+ 50ML x 1                     ,ANTHELIOS PIG CORR (LRP) ,ANTHELIOS PIG CORR (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,75,3,16,15,16,10,14, 14.00 , -   , 211.00 , -   , 24.00 , -   , 40.00 ,
CREMA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,82B9&,PH Face,PH Face Care excl. Acne,PH FC Others,EFFACLAR CR H ISO-BIO 40ML x 1                               ,EFFACLAR (LRP)           ,EFFACLAR (LRP)           ,LA ROCHE POSAY    ,POPULAR                  ,69635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,151,212,314,262,290,286,300,218, 218.00 , -   ," 2,080.00 ", -   , 518.00 , -   , 804.00 ,
CREMA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,82B9&,PH Face,PH Face Care excl. Acne,PH FC Others,EFFACLAR CR H ISO-BIO 40ML x 1                               ,EFFACLAR (LRP)           ,EFFACLAR (LRP)           ,LA ROCHE POSAY    ,POPULAR                  ,69635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,24,10,2,7,11,7,19, 19.00 , -   , 88.00 , -   , 26.00 , -   , 37.00 ,
SERUM,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1Z,PH Face,PH Acne,PH Acne Care,EFFACLAR SERUM ULTRA CONCEN 50ML x 1                         ,EFFACLAR SERUM (LRP)     ,EFFACLAR SERUM (LRP)     ,LA ROCHE POSAY    ,POPULAR                  ,69636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,408,492,2006,1752,1488,1118,411,149,100, 100.00 , -   ," 8,117.00 ", -   , 249.00 , -   , 660.00 ,
BÁLSAMO,INDIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1Z,PH Body,PH Body Care,NO,LIPIKAR BAUME AP+M BAL LIG 400ML x 1                         ,LIPIKAR BAUME (LRP)      ,LIPIKAR BAUME (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,69637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,17,14,14,12,5,12, 12.00 , -   , 87.00 , -   , 17.00 , -   , 29.00 ,
BÁLSAMO,DIRECTO,CUERPO,PIEL ATÓPICA,Incluir,82F1Z,PH Body,PH Body Care,NO,LIPIKAR BAUME AP+M BAL LIG 400ML x 1                         ,LIPIKAR BAUME (LRP)      ,LIPIKAR BAUME (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,69637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,1301,1612,1855,1754,1994,1788,1888,1541,1612," 1,612.00 ", -   ," 15,759.00 ", -   ," 3,153.00 ", -   ," 5,041.00 ",
SERUM,DIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,PURE NIACINAMID 10 SERUM 30ML x 1                            ,PURE NIACINAMID 10 (LRP) ,PURE NIACINAMID 10 (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,3875,7629,8484,8973,4919,3685,4307,4849," 4,849.00 ", -   ," 46,857.00 ", -   ," 9,156.00 ", -   ," 12,841.00 ",
SERUM,INDIRECTO,ROSTRO,ANTI-PIGMENTO,Incluir,82B4&,PH Face,PH Face Care excl. Acne,PH Even Skin,PURE NIACINAMID 10 SERUM 30ML x 1                            ,PURE NIACINAMID 10 (LRP) ,PURE NIACINAMID 10 (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,69638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,68,34,2,35,23,7, 7.00 , -   , 236.00 , -   , 30.00 , -   , 65.00 ,
