CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV 10 SERUM OJ/PES   30ML X 1,LIFTACTIV 10 (VCY),VICHY,VICHY,POPULAR,4940570,3618524,2333845,3026184,5951440,3175375,4778528,3282573,3515500,4130499,3457337,2776746,3976675,5459954,2152891,2116644,3618576,2647472,4328540,3273228,3439989,5473265,5401737,4391062,44987121,46280033,10364582,15266064,6234083,9792799
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV SUPREME CREMA DIA   50ML X 1,LIFTACTIV SUPREME (VCY),VICHY,VICHY,POPULAR,7325844,1832369,5444748,6204600,7512190,5020406,5022038,3053952,4334910,3249048,4025175,2537775,4207008,6294464,5913687,4468074,6939360,3642576,4984570,5664295,5080416,10422300,6936556,8490918,55563055,73044224,9811998,25849774,6562950,15427474
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC HYALU C CR.P.NOR/MIX   40ML X 1,REDERMIC HYALU C (LRP),LRP,LA ROCHE POSAY,POPULAR,10719247,9593344,6204427,5667948,11753778,7499232,14244824,17778002,9833220,13634880,9039516,11183313,11192064,11276236,8231553,16384050,7820236,11637297,16744650,9159156,12579796,11667565,14808853,20488728,127151731,151990184,33857709,46965146,20222829,35297581
FACE TOTAL,FACE CARE - ANTIENROJ,URIAGE ROSELIANE CREMA   40ML X 1,URIAGE ROSELIANE (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,374848,428400,519435,428400,365040,342720,712215,922590,702842,535500,535500,621180,1142757,840728,1747464,727209,981750,428400,610470,696150,401624,891603,856800,857475,6488670,10182430,1692180,2605878,1156680,1714275
FACE TOTAL,FACE CARE - ANTIPIGMENT,EMCLAREX CREMA   30G X 1,EMCLAREX (BSS),BUSSIE,BUSSIE,POPULAR,20577765,14162048,11337107,12399810,17081094,21799495,21440480,23164635,15770138,17257268,14045000,15059520,15769668,13009490,11529315,18734594,14026880,14957154,17053830,14342679,15602679,12695168,13991208,15640585,204094360,177353250,46361788,42326961,29104520,29631793
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE GEL SER D.PI   25ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,,,,,94832,,,,,,,,,,,,,,,,,,,,94832,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,RETIMAX CR ACLARANTE   25G X 1,RETIMAX (S2D),SKIN DRUG,SKIN DRUG,POPULAR,15574820,14621529,15594975,14046560,17871975,14356491,17791450,19608198,16092655,16608774,14434936,16339000,19588037,19052325,15293420,19541583,18021462,16447068,19891680,14679040,14399110,19009424,16593500,17756739,192941363,210273388,47382710,53359663,30773936,34350239
FACE TOTAL,FACE CARE - ANTIPIGMENT,UNITONE 4 WHITE PL GEL   150ML X 1,UNITONE 4 WHITE PL (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,WHITE OBJECTIVE CREMA FLUIDO   30ML X 1,WHITE OBJECTIVE (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO DS CREMA   40ML X 1,SENSIBIO DS (BDM),BIODERMA,BIODERMA,POPULAR,9430594,7238712,7553920,9303710,10614909,9657856,8394012,10346144,11068705,13074875,10791124,11998449,14152883,13171158,11672430,13366153,13920400,14554950,16928388,13798410,16096222,18970380,15178170,13785114,119473010,175594658,35864448,47933664,22789573,28963284
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO DS GEL   200ML X 1,SENSIBIO DS (BDM),BIODERMA,BIODERMA,POPULAR,,56210,56576,56941,,,,,,56941,,,,,,,73596,,56576,,63200,63200,,126400,226668,382972,56941,189600,0,126400
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO H2O SOLN.DES+TOA   500ML X 2,SENSIBIO H2O (BDM),BIODERMA,BIODERMA,POPULAR,206598,206598,429664,116027,203414,,104790,,,,,104790,,,,,,,,,,,,,1371881,0,104790,0,104790,0
FACE TOTAL,FACE CARE - HIDRATACION,RETEXTURING ACTIVA SER BI-FUNCI   30ML X 1,RETEXTURING ACTIVA (SK9),SKINCEUTICALS,SKINCEUTICALS,POPULAR,,,,,,,,,,,,,,,,172421,,,,,,,188000,,0,360421,0,188000,0,188000
FACE TOTAL,FACE CUIDADO ESPECIFICO,ATPSES SERUM ENERGI   30ML X 1,ATPSES (S.D),SESDERMA,SESDERMA,POPULAR,1293292,795872,596904,1591744,99484,,,85272,1691228,,198968,397936,,,,,397936,,,,,,,,6750700,397936,596904,0,596904,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,AVENE CR.P.INTOLER CREMA   50ML X 1,AVENE CR.P.INTOLER (PC6),AVENE,PERCOS,POPULAR,7777799,6138163,7855524,10654748,12087486,8290493,10951200,11364960,7902765,10832162,5570088,7169925,10036620,9417120,6561042,10389567,11034504,7549465,4379378,5947195,3950778,4055175,1780002,1483403,106595313,76584249,23572175,7318580,12740013,3263405
FACE TOTAL,FACE CUIDADO ESPECIFICO,TOLERIANE FLUIDO EMULSION   40ML X 1,TOLERIANE FLUIDO (LRP),LRP,LA ROCHE POSAY,POPULAR,7118174,4173072,8694500,18171505,,1217286,5477724,2347623,,,,,,,,,,,,,,,,,47199884,0,0,0,0,0
SUN,SUN BODY,FOTOPROT ISDIN HY/OIL 30SPF   200ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,20058880,12520052,10798080,19891230,37296519,22375776,26367952,25030190,25908882,47228759,32320778,28361680,32093480,67716025,40865149,49833944,81116640,74702880,71894329,58389180,36048904,85677099,65618019,65182898,308158778,729138547,107911217,216478016,60682458,130800917
SUN,SUN BODY,SUNSTOP LOC.SPF 30   120ML X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,1068600,575400,892430,1497884,2013414,647328,1562540,1890600,1226115,1795552,1425552,932613,1445051,1048177,783900,1045200,1039428,696800,1468664,1037124,952809,1883256,662400,816739,15528028,12879548,4153717,3362395,2358165,1479139
SUN,SUN FACE,ANTHELIO UVMUNE400 FIF50+AT+EGE    X 1,ANTHELIO UVMUNE400 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,7311120,18469024,20489820,7481214,3005274,0,56756452,0,30976308,0,10486488
SUN,SUN FACE,ANTHELIOS XL FPS50 GEL TO/SE+LI    X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,BLOKSOL CR.BLQ FPS50   60G X 1,BLOKSOL (LNF),LATINFARMA,LATINFARMA,POPULAR,721500,751536,2185423,689598,1306200,3332840,2184138,2918954,2298218,3185952,2437614,3738096,4403136,2787303,5798023,3546548,6872400,3726828,4519125,2292806,2974932,4639652,4608431,1313012,25750069,47482196,9361662,10561095,6175710,5921443
SUN,SUN FACE,DERMAVIVE LO PR SO S50   100G X 1,DERMAVIVE (C-G),DERMAVIVE,COASPHARMA,POPULAR,2491950,2947736,3225456,2761391,3072340,3434850,2424636,3091384,3489876,3155721,3554869,3075698,3960729,3815694,3495492,4412628,6926956,7191256,5982580,4768005,3434850,5311110,5425000,6213591,36725907,60937891,9786288,16949701,6630567,11638591
SUN,SUN FACE,DHEMS PR S A C F50   50ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,11711910,6224400,9510075,8084708,13752032,13767355,12420696,14348998,15078462,19378222,11709824,12324768,11786276,14410040,13479312,13488948,27550400,17125108,18597285,14888210,13305525,22765040,15380001,15939942,148311450,198716087,43412814,54084983,24034592,31319943
SUN,SUN FACE,FILTRODERM EMULS SPF 43   60G X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,24975412,28351406,18296625,24784304,39382431,30873700,34922124,30735404,25177854,27304515,21233004,20205417,22632440,16316962,16846572,18734000,13595484,10674230,14281488,7331376,20214348,26693770,18241626,23848858,326242196,209411154,68742936,68784254,41438421,42090484
SUN,SUN FACE,FOTOPROT ISDIN FFW+SFA F50+    X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,HELIOCARE 360 G OILF+EN TS    X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,REPASKIN FOTOREPAR CR TO SE F50   50ML X 1,REPASKIN FOTOREPAR (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,176470,264705,,,,176470,,,88235,,315000,0,1020880,0,403235,0,315000
SUN,SUN FACE,SOL-OR ULTR.FPS50+ CR LUMINATE   60G X 1,SOL-OR ULTR.FPS50+ (QFA),QUIFARMA,QUIFARMA,POPULAR,8509760,8315662,8738928,11408493,12867660,12035286,8713156,9028688,11253088,12721344,10994376,13179505,13978880,12721878,11862518,12735264,11977680,13202415,11853600,10710304,11554444,15476516,11206188,11981600,127765946,149261287,36895225,38664304,24173881,23187788
SUN,SUN FACE,SUNSTOP GEL FPS 45   80G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,66653132,48607533,68381376,58619557,65129631,58043506,70767991,65922892,63218474,81764016,69962880,62682279,74871868,63934640,58806101,71882317,71047650,76006980,77386157,63948280,64687975,105313536,72582120,74410226,779753267,874877850,214409175,252305882,132645159,146992346
SUN,SUN FACE,UMBRELLA EM SP UL F50   50G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,,73334,4703006,5456560,26901581,14491232,14535935,16041948,14957688,16116750,10260600,9764649,10495914,11755800,19669770,20318232,15160600,18035040,17488392,21750157,12001048,18839808,10727582,14001103,133303283,190243446,36141999,43568493,20025249,24728685
SUN,SUN FACE,UVEBLOCK CR INVIS F80   40ML X 1,UVEBLOCK (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,2212800,1985088,2346238,4760768,3230190,4628638,4285050,4308167,4071060,5396213,2912793,3225189,3021095,2096270,2445164,3185010,4692621,3269135,1574586,3928176,2615790,3278340,3828200,3245256,43362194,37179643,11534195,10351796,6137982,7073456
SUN,SUN FACE POLVO,FILTRODERM PO CO CA F30   13G X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,361648,,278028,80600,219400,40300,,164550,,,,,40300,,71758,72142,,108213,164144,41036,,,80600,,1144526,578193,0,80600,0,80600
SUN,SUN FACE TINTED,AVENE SOLAR 50 FLU MI COLOR   40ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,20706229,14741540,12817246,19428318,19111536,15546269,17288328,24656080,17893200,26410382,16393582,15622236,20313585,22987368,18946487,24868228,24661995,19351497,26745608,22840656,23625356,36866032,24984720,32680392,220614946,298871924,58426200,94531144,32015818,57665112
SUN,SUN FACE TINTED,FOTO ULTRA 100 FL A.R C F50   50ML X 1,FOTO ULTRA 100 (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,2808000,2452318,7969556,6311325,14589549,28581865,50929250,60181849,79738588,84707056,90549159,165705138,121864554,640467919,186306308,144880664,165637002,34130748,1819549352,28870430,496823974,20900874,310517666
SUN,SUN FACE TINTED,PHOTODERM NUDE TOU CR F50+ T/CL   40ML X 1,PHOTODERM NUDE TOU (BDM),BIODERMA,BIODERMA,POPULAR,12963314,7034211,10563168,10131633,11836512,9642093,15179927,17509024,14163233,15750636,15196968,13628169,15247512,14053050,16948364,15040053,15960471,16750910,18325600,18108442,16507216,24124851,17965260,19016118,153598888,208047847,44575773,61106229,28825137,36981378
SUN,SUN KIDS,ANTHELIOS 50 LOC.DERMOPED   100ML X 1,ANTHELIOS 50 (LRP),LRP,LA ROCHE POSAY,POPULAR,30610683,16589592,21329408,30782388,40668210,31363903,39312896,46310418,27661380,24244632,13582396,7276293,5160780,6621056,3269871,4808100,3814824,4371822,1814082,1421000,609000,74824,224472,186444,329732199,32376275,45103321,485740,20858689,410916
BODY,BODY CARE - CRACKED SKIN,AVENE CICALFATE+ CREMA REPARA   100ML X 1,AVENE CICALFATE+ (PC6),AVENE,PERCOS,POPULAR,,,,,281808,,8896132,1291848,581176,1783200,1263100,1188800,2067000,1825488,2876016,3021000,1813476,1590000,2385000,2409475,1828500,4537118,1826594,2592990,15286064,28772657,4235100,8956702,2451900,4419584
BODY,BODY CARE - CRACKED SKIN,CICAPLAST CR 50+A T 50    X 1,CICAPLAST (LRP),LRP,LA ROCHE POSAY,POPULAR,1840806,830592,990075,1721175,2057076,588110,306840,120591,53530,181512,,,26765,,,,,,,,,,,,8690307,26765,181512,0,0,0
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ALITOPIC CR.EMOL.   250ML X 1,ALITOPIC (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,1310715,1014690,1920324,2782340,3031906,4271388,5304000,4348470,4028220,2836216,3709496,3880600,2832063,15760150,4797650,4618404,4730814,3970568,3669290,5772666,3997115,5083680,2234650,1984896,38438365,59451946,10426312,9303226,7590096,4219546
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATODERM INTENSIVE BAUME   500ML X 1,ATODERM INTENSIVE (BDM),BIODERMA,BIODERMA,POPULAR,24424873,15817728,23048728,17564050,22335120,20095236,27254403,26267668,28788480,35782422,28072134,31091972,31795488,32569050,31588380,41515776,43903156,48546368,58469166,53337228,58688251,78226150,66161536,73909160,300542814,618709709,94946528,218296846,59164106,140070696
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,EUCERIN DRY SKIN BAL.CAL.ATOP   200ML X 1,EUCERIN DRY SKIN (BEI),EUCERIN,BEIERSDORF,POPULAR,60513,,,,,,,,,,,,,,,,,,,,,,,,60513,0,0,0,0,0
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,NUTRATOPIC PRO-AMP CR EMO P/REA   200ML X 1,NUTRATOPIC PRO-AMP (ISD),ISDIN,ISDIN,POPULAR,5591946,7197177,5850000,7734300,11335380,8619075,8190567,8811069,7781728,8714680,9114618,8192420,10919488,6695442,8342615,9876817,10550016,9256356,7193286,8680142,9365893,10880875,11241405,9548409,97132960,112550744,26021718,31670689,17307038,20789814
BODY,BODY CARE - PIEL SECA TRATAMIENTO,AVENE TRIXERA LECHE   200ML X 1,AVENE TRIXERA (PC6),AVENE,PERCOS,POPULAR,3576976,2744192,2820735,6890401,3079650,2928038,3135420,3859056,2069793,5272870,4094216,4003281,3027375,2760776,3538200,2546266,2737896,2890508,6891870,6547044,4867885,8271247,3892524,6242430,44474628,54214021,13370367,18406201,8097497,10134954
BODY,BODY CARE - PIEL SECA TRATAMIENTO,TYROIDT CR.ULT.HUMEC   200G X 1,TYROIDT (ABT),LAFRANCOL,ABBOTT,POPULAR,102300,127875,51150,25575,,,27945,,,,27945,,,,34200,,,36850,,,,,,,362790,71050,27945,0,27945,0
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,LIPIKAR SURGRAS JABON BARRA   80G X 1,LIPIKAR SURGRAS (LRP),LRP,LA ROCHE POSAY,POPULAR,205457,30300,62396,121200,,,36400,26606,,,,,,,,,,,,,,,,,482359,0,0,0,0,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,EUCERIN PH5 GEL DUC SYND   400ML X 1,EUCERIN PH5 (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,2251043,14430876,10736670,16085488,15175608,13929696,0,72609381,0,45190792,0,29105304
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,GENOCUTAN GEL   250ML X 1,GENOCUTAN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,1034508,1071000,1112774,1338750,1834894,1268835,2070300,1374448,1867301,2100504,1867800,2572290,2643552,1584163,3031455,2018526,2124625,2352375,2535905,2384991,1851760,2071794,2864864,2625669,19513404,28089679,6540594,7562327,4440090,5490533
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,SANDET GEL LIMP FAC   250ML X 1,SANDET (SA-),SASDERMA,SADERMA,POPULAR,360000,600000,240000,1200000,360000,120000,840000,159400,,426050,426050,77311,637714,91102,182204,428190,91102,,91102,,182204,91102,546570,400988,4808811,2742278,929411,1038660,503361,947558
BODY,LIP CARE,SUNSTOP PROTECT.LABI   4.5G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,1657152,1395870,1382033,1579962,1913142,1529544,1644280,1905254,1405576,1788256,1366512,1369600,1603928,1650455,1746300,2689022,2141360,2528042,2986020,1949652,1816580,3149649,2518370,3241401,18937181,28020779,4524368,8909420,2736112,5759771
BODY,LIP CARE,URIAGE BARIESUN STI LABI F30   4G X 1,URIAGE BARIESUN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,567360,660940,404464,487788,563200,293124,363779,341393,440720,692562,271430,346983,279830,419730,432336,824080,784320,973832,652914,510760,672000,1098981,804450,1158261,5433743,8611494,1310975,3061692,618413,1962711
FACE TOTAL,ACNE CARE,AVENE CLEANANCE EMUL.SP50   50ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,18454184,17347791,13303654,13038804,23579202,18970588,17707704,24457882,22886396,27716895,15195340,20314819,16486900,33741972,28131360,34655526,35590698,30670824,37412512,30625796,35729280,48135870,40750019,46797300,232973259,418728057,63227054,135683189,35510159,87547319
FACE TOTAL,ACNE CLEANSING,NORMADERM BARRA   70G X 1,NORMADERM (VCY),VICHY,VICHY,POPULAR,37004,74008,74008,218365,157740,558810,371154,352576,199936,357489,1046690,4608384,1923360,2280211,2978640,3309300,4256176,4027400,4962048,4040433,3537200,5660007,3424405,1935246,8056164,42334426,6012563,11019658,5655074,5359651
FACE TOTAL,ACNE CLEANSING,SEBIUM GEL MOUS ACT   100ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,138400,,138400,69200,69200,69200,346000,69200,,207600,69200,69200,0,1245600,0,346000,0,138400
FACE TOTAL,ACNE CLEANSING,SEBIUM SO MI H2O PO   500ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,13298528,11137664,13949364,17571071,17911068,13875876,16091452,18796617,19953873,20771862,18905443,21072030,22345596,23294640,20699086,24209983,22773777,24710400,20410608,24322925,25787250,28027818,32154004,27329500,203334848,296065587,60749335,87511322,39977473,59483504
FACE TOTAL,FACE CARE - AGUAS TERMALES,AVENE AGUA TERMAL AEROSOL   50ML X 1,AVENE AGUA TERMAL (PC6),AVENE,PERCOS,POPULAR,10506864,8868960,8716896,9491361,11823021,10912412,11192965,15758126,12778091,17582085,13719759,13511106,14076126,17162159,17969280,18740562,23207345,19184040,19463334,22719535,19727653,27155778,23347392,28898420,144861646,251651624,44812950,79401590,27230865,52245812
FACE TOTAL,FACE CARE - ANTIEDAD,AZELAC GEL HIDR.MOI   50ML X 1,AZELAC (S.D),SESDERMA,SESDERMA,POPULAR,3210000,5617105,3539046,5221764,1684260,3959797,1769523,2022312,2190838,1853786,2864942,2540216,1944873,1989175,2526283,3780282,2687517,3058572,3680414,3385935,4970446,4306275,2804213,2737784,36473589,37871769,7258944,9848272,5405158,5541997
FACE TOTAL,FACE CARE - ANTIEDAD,C-VIT SERUM FACIAL   30ML X 1,C-VIT (S.D),SESDERMA,SESDERMA,POPULAR,48498951,33105920,51361365,38754021,47926371,61321634,61828965,86844360,56899458,57435752,58519848,59459696,91824480,69264702,83577586,86397844,88125219,98781780,122101020,116331287,102610920,116552540,82319328,127257888,661956341,1185144594,175415296,326129756,117979544,209577216
FACE TOTAL,FACE CARE - ANTIEDAD,DHEMS SERUM VIT C   15ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,60371136,41623344,33904222,29534518,35229925,33341944,52971732,25890678,40509575,85749840,29529348,28488504,45327735,32153607,27654770,32140876,114364040,44540956,39162186,31671495,30481288,145747847,57849872,45924497,497144766,647019169,143767692,249522216,58017852,103774369
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL CR DIA+SU AG   50ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL CR ELAS DIA   50ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,64989663,41448991,48363492,62479800,50527872,37526520,101735831,102243240,58192523,95795568,42399168,64982423,101103127,80766191,109904676,120345563,94652005,206007384,101455536,78893801,119226162,87445922,129329760,368687352,770685091,1597817479,203177159,585463034,107381591,498017112
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL CR N MIX F15   50ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,7740720,6464772,6723876,6837600,7539386,5860571,6720376,7203548,5478256,8198880,4182551,7207018,8119116,3056217,2497194,2655954,1272460,2802804,2441019,959833,1306899,1403676,377265,,80157554,26892437,19588449,1780941,11389569,377265
FACE TOTAL,FACE CARE - ANTIEDAD,HYALU  B5 SE+10+PVC+RE   30ML X 1,HYALU  B5 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,INSTANT FLASH AMP.   2ML X 5,INSTANT FLASH (ISD),ISDIN,ISDIN,POPULAR,4254354,2745850,2237520,1267208,3548790,3495188,2891850,3958695,3462256,5874300,2341044,3716234,3803667,3300700,4264400,3794205,4360427,2940036,5341398,3806540,5290171,6716798,4096365,6130752,39793289,53845459,11931578,16943915,6057278,10227117
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV 10 SERUM OJ/PES   15ML X 1,LIFTACTIV 10 (VCY),VICHY,VICHY,POPULAR,,,,,101176,1400570,2457140,1734456,888902,2464740,491428,1026840,3417830,2261931,1311084,1642091,2605239,1158840,1738256,2012720,1636440,1540032,426939,1647646,10565252,21399048,3983008,3614617,1518268,2074585
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV SUPREME SE HA EP FIL   30ML X 1,LIFTACTIV SUPREME (VCY),VICHY,VICHY,POPULAR,1294150,915546,9970432,15465019,23510700,12986190,13485681,12054792,12841010,16964750,15499410,19088646,29442208,33534720,25193350,22898043,29517946,23586912,37056642,30392872,28545062,49735924,36948120,38325008,154076326,385176807,51552806,125009052,34588056,75273128
FACE TOTAL,FACE CARE - ANTIEDAD,MINERAL 89 GEL HIDRATAN   50ML X 1,MINERAL 89 (VCY),VICHY,VICHY,POPULAR,30804390,19010607,23912407,30902256,55880370,39797372,57764304,87747200,81323019,68955840,95075698,103848609,97974040,114433666,73855558,80305452,98298585,88144896,106429935,97007100,98153020,182736964,132675048,153093387,695022072,1323107651,267880147,468505399,198924307,285768435
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C CRE-GEL REVI   50ML X 1,SESVITAMIN-C (S.D),SESDERMA,SESDERMA,POPULAR,6036585,2266425,3915216,2786335,4537504,4974240,6208110,10207120,6391656,5090820,6148168,5811350,4989968,9744995,7738344,9132192,8470735,11427102,8452831,12122496,8721544,5673764,7814232,7040679,64373529,101328882,17050338,20528675,11959518,14854911
FACE TOTAL,FACE CARE - ANTIEDAD,SUPLESKIN SER FAC TENS   50ML X 1,SUPLESKIN (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,,,184872,1798725,1344860,660186,1110688,1465460,863016,613536,1029288,1732675,729440,595336,933504,988660,1019694,1095096,890960,1597252,2495090,1189896,1175568,1509465,10803306,14219961,3375499,3874929,2761963,2685033
FACE TOTAL,FACE CARE - ANTIPIGMENT,ADERMA EPITHELIALE CR A.H UF50+   40ML X 1,ADERMA EPITHELIALE (PC6),PERCOS,PERCOS,POPULAR,,,,,,,,,,38547,269829,38547,308376,2158632,1001000,731500,539000,5550584,1092431,3365052,1028836,1120128,530064,3478720,346923,20904323,346923,5128912,308376,4008784
FACE TOTAL,FACE CARE - ANTIPIGMENT,AZELAC RU CR MA F30+   50ML X 1,AZELAC RU (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,,,,,23143,,23143,86583,891000,297000,864000,0,2184869,0,2052000,0,1161000
FACE TOTAL,FACE CARE - ANTIPIGMENT,AZELAC RU FLU LUMI F50   50ML X 1,AZELAC RU (S.D),SESDERMA,SESDERMA,POPULAR,280800,93600,1545856,1483470,2834208,4334148,4760908,4606536,4850775,5137632,6101484,4315791,6944911,6473775,5796112,6032785,5268060,5421192,5557950,8329884,7078912,7463495,7973295,5866050,40345208,78206421,15554907,21302840,10417275,13839345
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEORETIN DISCR CON SER BOOSTER   30ML X 1,NEORETIN DISCR CON (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,1284612,1374450,952295,493350,1601487,956225,981750,706860,1032072,981750,1767150,667588,894630,1178100,1916882,1689840,4465032,416500,1805004,1575931,2204320,583098,1457750,1203384,12799589,19390471,3416488,3244232,2434738,2661134
FACE TOTAL,FACE CARE - ANTIPIGMENT,URIAGE DEPIDERM GEL SPF 50+   30ML X 1,URIAGE DEPIDERM (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,80500,,,,,80500,,,,,,,80500,,,,,,,,,,161000,80500,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,DHEMS GEL COR IMPE   15ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,2127840,1419483,1387050,1512196,1900800,1414584,2089459,2078943,1622171,2075304,2615964,3081792,2837058,2120170,2199188,1999740,2385529,1878016,2416560,11851412,27310435,5404843,6680105,3504043,4294576
FACE TOTAL,FACE CARE - HIDRATACION,HYDRABIO SERUM SUERO HIDRAT   40ML X 1,HYDRABIO SERUM (BDM),BIODERMA,BIODERMA,POPULAR,49674750,33049876,48467796,39605880,49795196,114924071,55114292,60200094,56945328,69818099,57294200,64216345,66675196,152091860,66519810,78168344,82618042,77093094,84750720,79509040,79049973,115288950,351643334,86940051,699105927,1320348414,191328644,553872335,121510545,438583385
FACE TOTAL,FACE CARE - HIDRATACION,SENSYLIA CREMA FACIAL   40ML X 1,SENSYLIA (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,2030358,2446514,4570018,3416325,2735865,965536,1368512,2531864,1427562,3239632,1385818,1033080,1616922,783504,1675044,1659980,2310270,1245621,2286552,2087448,1375836,2127160,3169260,1373092,27151084,21710689,5658530,6669512,2418898,4542352
